Year,Type,Subtype,Name,Country,Location
2020,Storm,Convective storm,,Uganda,Arua District
2000,Storm,,,Uganda,Bukonjo district (Kasese province)
2000,Storm,,,Uganda,"Parombo village (Padyere district, Nebbi province)"
2002,Storm,,,Uganda,"Vuulu, Geregaere areas (Lugazi area, Buyikwe district, Buikwe province)"
2018,Storm,Convective storm,,Ukraine,"Lviv, Chernivtsi, Ivano-Frankivsk"
2007,Storm,Extra-tropical storm,Kyrill,Ukraine,"Cherkas'ka, Chernihivs'ka, Chernivets'ka, Dnipropetrovs'ka, Donets'ka, Ivano-frankivs'ka, Kharkivs'ka, Khersons'ka, Khmel'nyts'ka, Kirovohrads'ka, Krym, Kyyivs'ka, L'vivs'ka, Luhans'ka, Mykolayivs'ka, Odes'ka, Poltavs'ka, Rivnens'ka, Sums'ka, Ternopil's'ka, Vinnyts'ka, Volyns'ka, Zakarpats'ka, Zaporiz'ka, Zhytomyrs'ka province"
2021,Storm,Extra-tropical storm,,Ukraine,"Yalta City, Kerch City, Lenins’kyi District (Crimean Peninsula)"
1992,Storm,Tropical cyclone,,Ukraine,Crimea
1997,Storm,Tropical cyclone,,Ukraine,
2000,Storm,,,Ukraine,L'vivs'ka province
2000,Storm,,,Ukraine,Dnipropetrovs'ka province
2000,Storm,,,Ukraine,"Mykolayivs'ka, Vinnyts'ka, Odes'ka, Khmel'nyts'ka, Cherkas'ka, Kirovohrads'ka, Chernivets'ka, Ternopil'ska, Kyyivs'ka, Rivnens'ka, Zhytomyrs'ka, Khersons'ka provinces"
2007,Storm,,,Ukraine,Volyns'ka province
1983,Storm,Convective storm,,United Kingdom of Great Britain and Northern Ireland (the),
1984,Storm,Convective storm,,United Kingdom of Great Britain and Northern Ireland (the),"North region, Scotland"
1995,Storm,Convective storm,,United Kingdom of Great Britain and Northern Ireland (the),Scotland
2000,Storm,Convective storm,,United Kingdom of Great Britain and Northern Ireland (the),"Larkhill city (Wiltshire district), Bognor Regis village, Selsey city (West Sussex district) (England province) ; West Yorkshire, South Yorkshire, North Yorkshire, Humberside (Yorkshire), West Sussex, East Sussex (Sussex), Kent, Wiltshire, Hamphshire districts (England province)"
2008,Storm,Convective storm,Johanna,United Kingdom of Great Britain and Northern Ireland (the),All country affected
2009,Storm,Convective storm,,United Kingdom of Great Britain and Northern Ireland (the),"Dorsetshire, Hampshire, Isle of Wight, Kent districts (England province)"
2015,Storm,Convective storm,Storm Desmond (Ted),United Kingdom of Great Britain and Northern Ireland (the),"Lancashire, Cumbria district (England province); Kendal, Keswick, Appleby cities (Cumbria district) Hexham (Northumberland district) (England province)"
2018,Storm,Convective storm,Eleanor,United Kingdom of Great Britain and Northern Ireland (the)," Northern Ireland, England (Cornwall, Birmingham), Wales, Southern part of Scotland"
1998,Storm,Extra-tropical storm,"Cilly, Désirée et Fanny",United Kingdom of Great Britain and Northern Ireland (the),South Wales 
1999,Storm,Extra-tropical storm,Lothar,United Kingdom of Great Britain and Northern Ireland (the),
1999,Storm,Extra-tropical storm,Anatol,United Kingdom of Great Britain and Northern Ireland (the),
2002,Storm,Extra-tropical storm,Jeanett,United Kingdom of Great Britain and Northern Ireland (the),"Norfolkshire, Suffolkshire, Salop districts (England province), Oxford city (Oxfordshire district, England province), Powys district (Wales province)"
2005,Storm,Extra-tropical storm,Erwin,United Kingdom of Great Britain and Northern Ireland (the),"Appleby, Longtown, Shap,Carlisle towns (Cumbria district, England province), West Yorkshire district (England province), North Yorkshire district (England province), Haydon Brige town (Northumberland district, England province), Peebles, Jedburgh towns (Borders district, Scotland province), Grampian district (Scotland province), Wales province"
2007,Storm,Extra-tropical storm,Kyrill,United Kingdom of Great Britain and Northern Ireland (the),All country affected 
2010,Storm,Extra-tropical storm,Xynthia,United Kingdom of Great Britain and Northern Ireland (the),All country selected (no data)
2013,Storm,Extra-tropical storm,Storm Dirk,United Kingdom of Great Britain and Northern Ireland (the),"East Sussex, West Sussex (Sussex), Kent district (England province) ; Leatherhead, Dorking cities (Surrey district, England province)"
2013,Storm,Extra-tropical storm,Storm Xaver,United Kingdom of Great Britain and Northern Ireland (the),"Humberside district (England province) ; Rhyl city (Clwyd district, Wales province) ; Clwyd, Gwynedd districts (North Wales, Wales province) ; Boston city (Lincolnshire district), Scarborough, Whitby cities (North Yorkshire district), Lowestoft city (Suffolk district), Great Yarmouth (Norfolkshire district), Dover city (Kent district), East Yorkshire area (Humberside district) (England province)"
2013,Storm,Extra-tropical storm,Storm Christian,United Kingdom of Great Britain and Northern Ireland (the),All country affected (no data)
2014,Storm,Extra-tropical storm,Ulla,United Kingdom of Great Britain and Northern Ireland (the),All country selected/affected (no data)
2020,Storm,Extra-tropical storm,Storm 'Ciara' (Sabine),United Kingdom of Great Britain and Northern Ireland (the),"Needles (Isles of Wight); Honister Pass (Cumbria); Micheldever, Hampshire; Clydebank, West Dumbartonshire (Scotland); Woolton, Liverpool; Isle of Man; Ireland"
1996,Storm,Tropical cyclone,Lilli,United Kingdom of Great Britain and Northern Ireland (the),Scotland
1968,Storm,,,United Kingdom of Great Britain and Northern Ireland (the),Scotland
1972,Storm,,,United Kingdom of Great Britain and Northern Ireland (the),
1976,Storm,,,United Kingdom of Great Britain and Northern Ireland (the),
1981,Storm,,,United Kingdom of Great Britain and Northern Ireland (the),
1986,Storm,,,United Kingdom of Great Britain and Northern Ireland (the),
1987,Storm,,,United Kingdom of Great Britain and Northern Ireland (the),South
1989,Storm,,,United Kingdom of Great Britain and Northern Ireland (the),
1990,Storm,,,United Kingdom of Great Britain and Northern Ireland (the),
1990,Storm,,Daria,United Kingdom of Great Britain and Northern Ireland (the),
1990,Storm,,Herta,United Kingdom of Great Britain and Northern Ireland (the),
1990,Storm,,Judith,United Kingdom of Great Britain and Northern Ireland (the),
1990,Storm,,Nana,United Kingdom of Great Britain and Northern Ireland (the),
1990,Storm,,Vivian,United Kingdom of Great Britain and Northern Ireland (the),
1990,Storm,,Wiebke,United Kingdom of Great Britain and Northern Ireland (the),
1991,Storm,,Undine,United Kingdom of Great Britain and Northern Ireland (the),Wales
1998,Storm,,,United Kingdom of Great Britain and Northern Ireland (the),
1998,Storm,,,United Kingdom of Great Britain and Northern Ireland (the),Wales
2000,Storm,,,United Kingdom of Great Britain and Northern Ireland (the),"Worcestershire (Hereford and Wor district), Somerset city (Somersetshire district), Gloucester city (Gloucestershire district) (England province)"
2000,Storm,,,United Kingdom of Great Britain and Northern Ireland (the),Northern Ireland province
2002,Storm,,Jennifer,United Kingdom of Great Britain and Northern Ireland (the),"Cheshire, Cleveland, Cumbria, Durham, Greater Manchest, Humberside, Lancashire, Merseyside, North Yorkshire, Northumberland, South Yorkshire, Tyne and Wear, West Yorkshire (Northern England, England province) ; Scotland province"
2005,Storm,,Gero,United Kingdom of Great Britain and Northern Ireland (the),All country selected/affected (no data)
1903,Storm,Convective storm,,United States of America (the),Gainesville (Georgia)
1913,Storm,Convective storm,,United States of America (the),"Ohio, Indiana, Texas"
1920,Storm,Convective storm,,United States of America (the),"Alabama, Mississippi"
1925,Storm,Convective storm,,United States of America (the),"Montana, Indiana, Illinois"
1927,Storm,Convective storm,,United States of America (the),"Tornado, St-Louis"
1932,Storm,Convective storm,,United States of America (the),"Texas, Alabama, South Carolina"
1936,Storm,Convective storm,,United States of America (the),"Mississippi, Georgia"
1953,Storm,Convective storm,,United States of America (the),Massachusetts
1963,Storm,Convective storm,,United States of America (the),Gainesville (Georgie)
1965,Storm,Convective storm,,United States of America (the),"Illinois, Indiana, Michigan"
1966,Storm,Convective storm,,United States of America (the),Kansas
1970,Storm,Convective storm,,United States of America (the),Lubbock (Texas)
1974,Storm,Convective storm,,United States of America (the),Central
1978,Storm,Convective storm,,United States of America (the),East Coast
1979,Storm,Convective storm,,United States of America (the),"Texas, Oklahoma"
1979,Storm,Convective storm,,United States of America (the),"New York State, Detroit"
1981,Storm,Convective storm,,United States of America (the),"Texas, Oklahoma"
1982,Storm,Convective storm,,United States of America (the),"Texas, Middle West"
1982,Storm,Convective storm,,United States of America (the),East Coast
1982,Storm,Convective storm,,United States of America (the),Northeas
1982,Storm,Convective storm,,United States of America (the),Mid Western
1984,Storm,Convective storm,,United States of America (the),"East, South"
1984,Storm,Convective storm,,United States of America (the),Colorado
1985,Storm,Convective storm,,United States of America (the),"Pennsylvania, Ohio, Missouri, New York"
1986,Storm,Convective storm,,United States of America (the),Texas
1987,Storm,Convective storm,,United States of America (the),Saragosa (Texas)
1987,Storm,Convective storm,,United States of America (the),"Texas, Oklahoma, Louisiane, Mississippi"
1987,Storm,Convective storm,,United States of America (the),"Nouveau Mexique, Texas, Louisiane, Arkansas, Tennessee, Kentucky, Illinois, Indiana, Ohio"
1987,Storm,Convective storm,,United States of America (the),"Massachusetts, Caroline Du Nord, Caroline Du Sud, Virginie, Oregon"
1987,Storm,Convective storm,,United States of America (the),"Indiana, New Jersey, New York, Oklahoma, Vermont"
1989,Storm,Convective storm,,United States of America (the),Huntsville (Alabama)
1990,Storm,Convective storm,,United States of America (the),"Oklahoma, Kansas, Nebraska, Missouri, Iowa, Illinois, Alabama, Georgie"
1990,Storm,Convective storm,,United States of America (the),"Texas, Oklahoma, Arkansas, Virginie, Caroline du Nord"
1990,Storm,Convective storm,,United States of America (the),"Texas, Oklahoma, Arkansas, Kansas, Missouri, Illinois, Indiana, Kentucky"
1990,Storm,Convective storm,,United States of America (the),"Nebraska, Iowa, Kansas, Missouri, Texas, Oklahoma, Arkansas"
1990,Storm,Convective storm,,United States of America (the),"Colorado, Kansas, Missouri, Indiana, Kentucky"
1990,Storm,Convective storm,,United States of America (the),Texas
1990,Storm,Convective storm,,United States of America (the),Oklahoma
1990,Storm,Convective storm,,United States of America (the),"Texas, Kansas, Louisiane, Alabama, Georgie, Caroline du Sud"
1990,Storm,Convective storm,,United States of America (the)," Indiana, Illinois, Ohio, Kansas, Kentucky"
1990,Storm,Convective storm,,United States of America (the),"Kansas, Illinois, Indiana, Ohio"
1990,Storm,Convective storm,,United States of America (the),Colorado
1990,Storm,Convective storm,,United States of America (the)," Illinois, Indiana, New York, Kentucky, Tennessee, Georgie"
1990,Storm,Convective storm,,United States of America (the),"Caroline Du Nord, Virginie, Maryland, Pennsylvanie, New Jersey, Connecticut, New York"
1990,Storm,Convective storm,,United States of America (the),"Illinois, Indiana, Missouri"
1991,Storm,Convective storm,,United States of America (the),"Californie, Arizona"
1991,Storm,Convective storm,,United States of America (the),"Texas, Louisiane"
1991,Storm,Convective storm,,United States of America (the),"Louisiane, Mississippi, Alabama, Georgie, North Carolina, South Carolina, Floride, New York"
1991,Storm,Convective storm,,United States of America (the),"Texas, Kansas, Iowa, Louisiane, Nebraska, Missouri, Mississippi, Oklahoma, Alabama, Georgie, Arkansas"
1991,Storm,Convective storm,,United States of America (the),Montana
1991,Storm,Convective storm,,United States of America (the)," Nevada, Colorado, Kansas, Nebraska, Oklahoma, Texas"
1991,Storm,Convective storm,,United States of America (the),"South Dakota, Minnesota"
1991,Storm,Convective storm,,United States of America (the),"Colorado, Texas, Kansas, Nebraska, Oklahoma, Missouri"
1991,Storm,Convective storm,,United States of America (the),"Wisconsin, Ohio, Maryland, Michigan, Indiana, Kentucky, Virginie"
1991,Storm,Convective storm,,United States of America (the),"Kansas, Missouri, Illinois"
1991,Storm,Convective storm,,United States of America (the),"Washington, Oregon, Texas, Arkansas, Ten Nessee, Illinois, Louisiane, Mississippi"
1991,Storm,Convective storm,,United States of America (the),California
1991,Storm,Convective storm,,United States of America (the),"Kansas, Illinois, Indiana"
1992,Storm,Convective storm,,United States of America (the),"Louisiana, Kansas, Missouri"
1992,Storm,Convective storm,,United States of America (the),"Texas, Mississipi, Alabama"
1992,Storm,Convective storm,,United States of America (the),"Texas, Arizona, Florida"
1992,Storm,Convective storm,,United States of America (the),"Texas, Louisiana, Mississipi, Alabama, North Carolina"
1992,Storm,Convective storm,,United States of America (the),"Texas, Louisiana, Florida"
1992,Storm,Convective storm,,United States of America (the),"Oklahoma, Texas"
1992,Storm,Convective storm,,United States of America (the),"Oklahoma, Texas, Louisiana, Arkansas"
1992,Storm,Convective storm,,United States of America (the),"New Mexico, Texas"
1992,Storm,Convective storm,,United States of America (the),"Colorado, Kansas, Nebraska, South Dakota, Louisiana, Minnesota, Wisconsin, Michigan, Illinois, Indiana, Ohio, Kentucky, Alabama, Mississippi, Okhahoma, Texas"
1992,Storm,Convective storm,,United States of America (the),"Kansas, Okhlahoma"
1992,Storm,Convective storm,,United States of America (the),"Colorado, New Mexico, Okhlahoma, Texas"
1992,Storm,Convective storm,,United States of America (the),"Illinois, Indiana"
1992,Storm,Convective storm,,United States of America (the),New York
1992,Storm,Convective storm,,United States of America (the),"Kansas, Louisiana, Illinois, Missouri, Ohio, Pennsylvania, New York, Connecticut, Rhode Island, New Jersey"
1992,Storm,Convective storm,,United States of America (the),"Okhlahoma, Kansas"
1992,Storm,Convective storm,,United States of America (the),Florida
1992,Storm,Convective storm,,United States of America (the),Texas
1992,Storm,Convective storm,,United States of America (the),"Kentucky, Ohio, Pennsylvania, New York"
1992,Storm,Convective storm,,United States of America (the),"Texas, Louisiana, Arkansas, Georgia, Tennessee, Kentucky, Indiana, Ohio, North Carolina"
1992,Storm,Convective storm,,United States of America (the),Alaska
1993,Storm,Convective storm,,United States of America (the),Texas
1993,Storm,Convective storm,,United States of America (the),Kansas
1993,Storm,Convective storm,,United States of America (the),"Ohio, Pennsylvania"
1993,Storm,Convective storm,,United States of America (the),"Tulsa, Catoosa (Oklahoma)"
1993,Storm,Convective storm,,United States of America (the),"Kentucky, Tennessee, Georgia"
1993,Storm,Convective storm,,United States of America (the),"Georgia, Florida"
1993,Storm,Convective storm,,United States of America (the),"Oklahoma, Wisconsin, Illinois, Indiana, Ohio, Pennsylvania, New Jersey, Connecticut, New York"
1993,Storm,Convective storm,,United States of America (the),"Kansas, Missouri"
1993,Storm,Convective storm,,United States of America (the),"Brownwood, San Angelo, Del Rio (Texas)"
1993,Storm,Convective storm,,United States of America (the),"Texas, Missouri"
1993,Storm,Convective storm,,United States of America (the),"Texas, Harris, Galveston"
1993,Storm,Convective storm,,United States of America (the),"Oklahoma, Kansas, Colorado,, Arkansas, Missouri, Illinois, Indiana, Kentucky, West Virginia, Virginia, Nevada"
1994,Storm,Convective storm,,United States of America (the),"New York, Washington, New Jersey, Pennsylvannia, Illinois, Ohio, Virginia, Tennessee, Kentucky, North and South Carolina, Connecticut"
1994,Storm,Convective storm,,United States of America (the),"Georgia, Alabama, Texas, Louisiana, Mississippi, Arkansas, Tennessee,South Carolina, North Carolina"
1994,Storm,Convective storm,,United States of America (the),"Denver (Colorado), Illinois"
1994,Storm,Convective storm,,United States of America (the),"Texas, Lousiana, Arkansas, Mississippi, Alabama, Georgia, Tennessee, Kentucky, West Virginia, South Carolina, North Carolina"
1994,Storm,Convective storm,,United States of America (the),"Texas, Missouri, Kentucky"
1995,Storm,Convective storm,,United States of America (the),"texas, Oklahoma, Kansas, Ohio, Pennsylvannia"
1995,Storm,Convective storm,,United States of America (the),"Alabama, Colorado, Illinois, Indiana, Kansas, Kentucky, Louisiana, Maryland, Mississippi, Missouri, Nebraska, Oklahoma, Texas, Tennessee, Virginia"
1996,Storm,Convective storm,,United States of America (the),Texas
1996,Storm,Convective storm,,United States of America (the),"Texas, Oklahoma, Arkansas, Louisiana, Mississippi, Missouri, Iowa, Illinois, Indiana, Kentucky, Tennessee"
1996,Storm,Convective storm,,United States of America (the),"Indiana, Ohio, Kentucky, West Virginia, North Carolina, Virginia, Maryland, Delaware, Pennsylvania, New Jersey, New York, Connecticut, Massachusetts, Vermont, New Hampshire"
1996,Storm,Convective storm,,United States of America (the),"Maryland, Pennsylvania, New Jersey, New York, Connecticut"
1996,Storm,Convective storm,,United States of America (the),"Minnesota, Wisconsin, Michigan, Iowa, Nebraska, Kansas, Oklahoma, Texas, Louisiana, Arkansas, Missouri, Illinois, Indiana, Kentucky, Tennessee, Mississipi, Alabama, Florida, Georgia, S & N Carolina, Virgina, West Virginia, Maryland, Delaware, Pennsylvania, New Jersey, New York +"
1996,Storm,Convective storm,,United States of America (the),"Arkansas, Louisiana, Mississippi, Alabama, Tannesse, Georgia"
1996,Storm,Convective storm,,United States of America (the),"Kansas, Missouri, Illinois, Indiana, Ohio"
1997,Storm,Convective storm,,United States of America (the),"Texas, Louisiana, Florida"
1997,Storm,Convective storm,,United States of America (the),"Arkansas, Ohio, Kentucky, Texas, Mississippi, Tennessee,West Virginia"
1997,Storm,Convective storm,,United States of America (the),"Minnesota, Michigan, Indiana, Ohio, West Virginia, Massachusets, New Hampshire"
1997,Storm,Convective storm,,United States of America (the),Denver (Colorado)
1997,Storm,Convective storm,,United States of America (the),"Alabama, Tennessee"
1997,Storm,Convective storm,,United States of America (the),"Indiana, Kentucky, Tennessee"
1997,Storm,Convective storm,,United States of America (the),Texas
1997,Storm,Convective storm,,United States of America (the),"Texas, Arkensas, Mississippi, Alabama, Georgia, Louisiana, Florida"
1997,Storm,Convective storm,,United States of America (the),"Virginia, Illinois"
1997,Storm,Convective storm,,United States of America (the),"Iowa, Kansas, Illinois, Ohio, Pennsylvania"
1997,Storm,Convective storm,,United States of America (the),"South Dakota, Nebraska, Iowa, Illinois, Wisconsin"
1997,Storm,Convective storm,,United States of America (the),"Iowa, Illinois, Missouri, Indiana, Ohio, Pennsylvania, New Jersey, New York"
1997,Storm,Convective storm,,United States of America (the)," Florida, Maine"
1997,Storm,Convective storm,,United States of America (the),"North Dakota, South Dakota, Minnesota"
1997,Storm,Convective storm,,United States of America (the),"Iowa, Illinois, Minnesota, Wisconsin, Michigan"
1997,Storm,Convective storm,,United States of America (the)," Laguna Beach, Huntington Beach (California)"
1998,Storm,Convective storm,,United States of America (the),"Osceola, Seminole, Volusia counties, Daytona beach (Florida)"
1998,Storm,Convective storm,,United States of America (the),"Houston (Texas, Louisiana)"
1998,Storm,Convective storm,,United States of America (the),"Illinois, Indiana, Wisconsin, Minissotta"
1998,Storm,Convective storm,,United States of America (the),"Alabama, Missouri, Georgia"
1998,Storm,Convective storm,,United States of America (the),"Wisconsin, Minnesota, Iowa"
1998,Storm,Convective storm,,United States of America (the),"IA, SD, Minnessota, MI, WI, PA, New York, MA, NH, VT, Ohio, New Jersey"
1998,Storm,Convective storm,,United States of America (the),"Oklahoma, Kansas"
1998,Storm,Convective storm,,United States of America (the),Las Vegas
1998,Storm,Convective storm,,United States of America (the),"Georgia, Louisiana, Minnesota, Alabama, Florida, South carolina, North Craolina"
1998,Storm,Convective storm,,United States of America (the),"IA, Wisconsin, SD, MN, Illinois, Indianaa, MO, MI, Ohio"
1999,Storm,Convective storm,,United States of America (the),"Louisiana, Kansas, Arkansas, Montana, Oklahoma, Tennessee, Texas"
1999,Storm,Convective storm,,United States of America (the),"Mississippi, Louisiana, Texas"
1999,Storm,Convective storm,,United States of America (the),"Indiania, Illinois, Iowa, Montania, Ohio"
1999,Storm,Convective storm,,United States of America (the),"Iowa, Illinois, Indiana, Kansas, Michigan, Texas"
1999,Storm,Convective storm,,United States of America (the),"Texas, Oklahoma, Arkansas, Missouri, Louisiana, Mississippi, Alabama, Georgia, Florida, South and NOrth Carolina, Tennessee, Illinois, Indiana, Ohio, Pennsylvania, West Virginia, Virginia, Maryland, Delaware, New Jersey, New York, Connecticut, Rhode Islands, Massachusetts, Maine"
1999,Storm,Convective storm,,United States of America (the),"Tennessee, Arkansas, Indiana, Alabama, Texas, Montana, Lousiana, Missouri, Georgia"
1999,Storm,Convective storm,,United States of America (the),Central Georgia
1999,Storm,Convective storm,,United States of America (the),"Oklahoma, Kansas, Nebraska, Texas, Arkansas, Lousiana, Missouri, Alabama, Florida, Georgia, Illinois, Indiana, Kentucky, North Carolina, Ohio, South carolina, Tennessee, Missouri"
1999,Storm,Convective storm,,United States of America (the),Salt Lake City (Utah
1999,Storm,Convective storm,,United States of America (the),Tennessee
2000,Storm,Convective storm,,United States of America (the),"Texas, Oklahoma, New Mexico, Arkansas, Missouri, Minnesota provinces"
2000,Storm,Convective storm,,United States of America (the),"Crittenden, Daviess, Webster districts (Kentucky province)"
2000,Storm,Convective storm,,United States of America (the),"Bullock, Montgomery districts (Alabama province), Colquitt, Grady, Mitchell, Thomas, Tift districts (Georgia province), Washington district (Floride province), Lonoke, Prairie, Saline districts (Arkansas province)"
2000,Storm,Convective storm,,United States of America (the),"Fort Worth Texas city (Tarrant district, Texas province), Reagan, Burleson districts (Texas province)"
2000,Storm,Convective storm,,United States of America (the),"Adams, Columbia, Crawford, Dane, Dodge, Grant, Green, Iowa, Juneau, La crosse, Lafayette, Monroe, Richland, Rock, Sauk, Vernon districts (Wisconsin province)"
2000,Storm,Convective storm,,United States of America (the),"Granite Falls city (Yellow Medicine, Minnesota province)"
2000,Storm,Convective storm,,United States of America (the),"Xenia city (Greene district, Ohio province)"
2000,Storm,Convective storm,,United States of America (the),"Buffalo city (Erie district, New York province)"
2000,Storm,Convective storm,,United States of America (the),"Anderson, Benton, Cheatham, Davidson, Henry, Hickman, Houston, Jackson, Knox, Lake, Obion, Perry, Pickett, Stewart districts (Tennessee province)"
2000,Storm,Convective storm,,United States of America (the),"Tuscaloosa district (Alabama province), Connecticut, Florida, Georgia, Massachusetts, Mississippi, Norh Carolina, New Jersey, New York, Pennsylvania, Rhode Island provinces"
2001,Storm,Convective storm,,United States of America (the),"Kearny, Trego, Ellis, Rooks, Ford, Osborne, Smith, Jewell, Edwards, Republic, Washington districts (Kansas province), Union city (Franklin district, Missouri province), Johnson, Pettis, Cooper, Callaway, St Charles, Gentry, Worth, Clark, Madison districts (Missouri), Beaver, Pontotoc, Coal, Johnston, Atoka, Haskell, Pottawatomie districts (Oklahoma province), Wichita, Cooke, Carson, Hutchinson, Hansford, Wheeler districts (Texas province), Thayer, Gage, Sarpy, Webster, Nuckolls districts (Nebraska province), Mills, Pottawattamie, Guthrie, Boone, Hamilton, Wapello, Johnson, Black Hawk, Benton, Fayette, Webster, Ringgold districts (Iowa province), Madison district (Illinois province)"
2001,Storm,Convective storm,,United States of America (the),"Virginia, New Jersey, Pennsylvania, North Carolina, West Virginia, Maryland provinces"
2001,Storm,Convective storm,,United States of America (the),"Calhoun, Lee, Pontotoc, Prentiss, Union districts (Mississippi province)"
2001,Storm,Convective storm,,United States of America (the),"Marion, Clay districts (Florida province)"
2001,Storm,Convective storm,,United States of America (the),"Hoisington city (Barton district, Kansas province)"
2001,Storm,Convective storm,,United States of America (the),"Blue Grass, Bettendorf cities (Scott district, Iowa province), Leon city (Decatur district, Iowa province)"
2001,Storm,Convective storm,,United States of America (the),"Siren city (Burnett district, Wisconsin province)"
2001,Storm,Convective storm,,United States of America (the),"Brainerd city (Crow King district, Minnesota province)"
2001,Storm,Convective storm,,United States of America (the),"Cordell city (Washita district, Oklahoma province), Polk, Merrick, Hamilton districts (Nebraska province)"
2001,Storm,Convective storm,,United States of America (the),"Howard, Prince George's districts (Maryland province)"
2001,Storm,Convective storm,,United States of America (the),"Pasadena city (Harris district, Texas province)"
2001,Storm,Convective storm,,United States of America (the),"Hondo city (Medina district, Texas province)"
2001,Storm,Convective storm,,United States of America (the),"Jakson town (Dakota district, Nebraska province)"
2002,Storm,Convective storm,,United States of America (the),"Alabama, Louisiana, Virginia, North Carolina, South Carolina, Mississipi, Georgia, Pensylvania, "
2002,Storm,Convective storm,,United States of America (the),"Oklahoma, Missouri, Wisconsin, Michigan, Arkansas provinces"
2002,Storm,Convective storm,,United States of America (the),"Happy town (Randall, Swisher districts, Texas province)"
2002,Storm,Convective storm,,United States of America (the),"Wayne, Jefferson districts (Illinois province)"
2002,Storm,Convective storm,,United States of America (the),"Breckinridge, Meade, Crittenden, Webster, Hopkins, Ohio, Hardin, Edmonson districts (Kentucky province), Bollinger, Howell districts (Missouri province), Charles, Calvert, Dorchester, Wicomico, Cecil districts (Maryland province), Illinois (Clay,Union, Johnson,Pope, Moultrie, Saline, Bond), Gordon district (Georgia province), Atchison district (Kansas province), Erie, Allegany districts (New York province), Stark district (Ohio province), Indiana, Mercer, Venango, Butler, Armstrong, Columbia, Lebanon, Allegheny districts (Pennsylvania province), Rutherford, Lake, Henry, Carter districts (Tennessee province), Virginia (Shenandoah, Greensville, Bedford, (Campbell, Nottoway, Prince George), Marshall district (West Virginia province), Pontotoc, Chickasaw districts (Mississippi province), Perry district (Indiana province)"
2002,Storm,Convective storm,,United States of America (the),"Ladysmith city (Rusk district, Wisconsin province)"
2002,Storm,Convective storm,,United States of America (the),"Tipton, Carroll, Montgomery, Sumner, Bedford, Coffee, Morgan, Cumberland, Anderson districts (Tennessee province), Henry, Dale, Fayette, Walker, Winston, Lamar, Cullman, Tuscaloosa, Jefferson, Cherokee districts (Alabama province), Van Wert, Paulding, Putnam, Defiance, Athens, Logan, Union, Seneca, Ottawa districts (Ohio province), Allen district (Kentucky province), Cross, Crittenden, Mississippi districts (Arkansas province), Appling, Cherokee, Pickens, Dawson, Atkinson, Coffee districts (Georgia province), Blackford district (Indiana province), Lowndes, Winston, Noxubee, Oktibbeha districts (Mississippi province), Mercer district (Pennsylvania province), McCormick district (South Carolina province)"
2002,Storm,Convective storm,,United States of America (the),"Washington DC (District of Columbia district, District of Columbia province), North Carolina, South Carolina, Virginia, New York, Pennsylvania, Kentucky, New Jersey, Maryland, Missouri, Tennesse provinces"
2002,Storm,Convective storm,,United States of America (the),"Oklahoma, Massachusetts, New York, Arkansas, Missouri, New Mexico, Louisiana, Texas provinces"
2003,Storm,Convective storm,,United States of America (the),"Delaware, Kentucky, Massachusetts, Maryland, North Carolina, New Hampshire, New Jersey, New York, District of Columbia, Ohio, Pennsylvania, Rhode Island, Tennessee, Virginia, Vermont, West Virginia, Illinois, Missouri, Iowa, Nebraska, Connecticut provinces"
2003,Storm,Convective storm,,United States of America (the),"Mitchell, Worth districts (Georgia province), Jackson district (Alabama province) North Carolina, South Carolina, Tennessee provinces"
2003,Storm,Convective storm,,United States of America (the),"Denver, Boulder districts (Colorado province), Wyoming province"
2003,Storm,Convective storm,,United States of America (the),"Pennsylvania, Connecticut, New York, New Jersey, Vermont, Virginia, Massachusetts, Rhode Island provinces"
